"ccn","impute_discharge","impute_drg100","impute_drg101","impute_neuro1","impute_neuro2","total_discharges","drg_100","drg_101","total_beds_min","total_beds_max","cec","num_neuro_afl_1","num_neuro_afl_2","zip"
"450058",0,0,0,0,0,10522,52,79,993.4,2009.3,0,17,12,"78205"
"450064",0,0,0,0,1,1801,17,15,206,333.6,0,10,2,"76012"
"450068",0,0,0,0,0,5679,70,41,863.6,1814,1,59,9,"77030"
"450072",0,0,0,0,1,591,0,0,11.6,145.6,0,1,1,"77566"
"450076",1,1,1,0,0,6584,28,50,498.3,843.3,0,32,1,"77030"
"450078",0,0,0,1,1,133,0,0,19,42.1,0,1,1,"79501"
"450079",0,0,0,0,0,1987,0,0,152.7,279.4,0,4,2,"75061"
"450080",0,0,0,0,1,514,0,0,74.7,140.6,0,2,3,"75455"
"450082",0,0,0,1,1,170,0,0,38.9,298.4,0,1,1,"78102"
"450083",0,0,0,0,0,6527,25,25,410,517.9,0,9,4,"75701"
"450085",0,0,0,1,1,182,0,0,10.6,77.6,0,2,1,"76450"
"450087",0,0,0,1,1,1235,11,0,102.7,149.1,0,6,5,"76180"
"450090",0,0,0,1,1,253,0,0,18,104,0,1,1,"76240"
"450092",0,0,0,0,1,742,0,0,65.8,156.8,0,1,5,"78852"
"450097",0,0,0,0,0,1374,11,19,146,291.6,0,3,3,"77504"
"450099",0,0,0,1,1,287,0,0,31.1,157.7,0,2,1,"79065"
"450101",0,0,0,0,0,2496,0,13,200.6,269.1,0,6,9,"76712"
"450102",0,0,0,0,0,8009,35,66,469.9,687.9,0,14,4,"75701"
"450104",0,0,0,0,0,652,0,0,74,212.9,0,2,1,"78155"
"450107",0,0,0,0,0,3088,22,34,412.6,645,0,6,1,"79902"
"450108",0,0,0,1,1,98,0,0,28.1,87.6,0,1,1,"78114"
"450119",0,0,0,0,0,3540,0,16,481.5,940.9,0,5,2,"78539"
"450124",0,0,0,0,0,921,11,26,159.6,247.7,1,22,5,"78701"
"450128",0,0,0,0,0,1638,0,0,157.9,292,0,1,1,"78596"
"450130",0,0,0,1,1,601,0,0,20,25,0,1,2,"78229"
"450132",0,0,0,0,0,2928,20,32,194.4,341.3,0,6,1,"79761"
"450133",0,0,0,0,0,1723,0,0,274.6,539.3,0,9,5,"79701"
"450135",0,0,0,0,0,8508,50,56,525.7,719.7,1,25,7,"76104"
"450137",0,0,0,0,0,3204,0,13,278.3,519.1,0,2,7,"76104"
"450143",1,1,1,1,1,223,0,0,4.7,17,0,2,1,"78957"
"450144",0,0,0,1,1,29,0,0,21.3,52,0,1,1,"79714"
"450147",0,0,0,1,1,1867,0,0,157.4,306.7,0,3,1,"77901"
"450148",0,0,0,1,1,460,0,0,45.3,117.9,0,3,1,"76033"
"450152",0,0,0,0,0,1143,0,0,83.9,149.9,0,5,2,"76542"
"450154",0,0,0,0,0,351,0,0,0,109.3,0,1,1,"78840"
"450155",1,1,1,1,1,62,0,0,23.9,52,0,2,1,"79045"
"450162",0,0,0,1,1,177,0,0,17,63.1,0,1,1,"79412"
"450163",0,0,0,1,1,269,0,0,32.6,161.7,0,1,1,"78363"
"450165",0,0,0,1,1,213,0,0,33.6,106.9,0,1,2,"78026"
"450176",0,0,0,1,1,1744,0,0,170.4,293.9,0,3,4,"78572"
"450184",1,0,0,0,0,13100,72,54,1103.7,1836,0,32,41,"77008"
"450187",0,0,0,0,0,324,0,0,50.2,90,0,1,2,"77833"
"450192",0,0,0,1,1,129,0,0,25,43,0,1,1,"76645"
"450193",0,0,0,0,0,4579,19,26,24.4,539,1,34,6,"77030"
"450194",0,0,0,1,1,76,0,0,57.8,131.1,0,2,4,"75766"
"450196",0,0,0,0,1,2708,0,0,121,362.3,0,4,3,"75460"
"450200",0,0,0,0,0,1421,13,12,86,260,0,1,2,"75501"
"450203",0,0,0,0,1,1248,0,0,45,89,0,1,2,"76086"
"450209",0,0,0,0,0,2178,0,27,229.4,556,0,3,2,"79106"
"450210",0,0,0,1,1,71,0,0,20.7,47.6,0,2,1,"75633"
"450211",0,0,0,0,0,1871,11,0,27.1,199,0,3,1,"75901"
"450213",0,0,0,0,0,2997,20,39,643.9,851.9,1,46,2,"78229"
"450219",0,0,0,1,1,55,0,0,0,45,0,2,1,"78643"
"450222",0,0,0,0,0,2988,0,26,181.1,443.4,0,5,5,"77304"
"450229",0,0,0,0,1,4978,24,43,239.3,373.1,0,12,1,"79601"
"450231",0,0,0,0,0,6286,21,44,292.4,609.6,0,6,6,"79106"
"450235",0,0,0,1,1,87,0,0,14.7,47.6,0,1,1,"78629"
"450236",0,0,0,0,0,700,0,0,70,144.3,0,1,2,"75482"
"450237",0,0,0,0,0,6042,0,13,226.7,725.7,0,6,1,"78229"
"450241",0,0,0,1,1,17,0,0,17.4,41.4,0,2,1,"76458"
"450253",1,1,1,1,1,237,0,0,0,49.1,0,1,1,"77418"
"450271",0,0,0,0,0,1202,0,0,96.9,147.7,0,3,5,"76234"
"450272",0,0,0,1,1,635,0,0,72.4,244.4,0,1,2,"78666"
"450289",0,0,0,0,0,484,0,0,497,682.4,0,43,9,"77054"
"450292",0,0,0,1,1,225,0,0,24.1,71.4,0,1,1,"75142"
"450299",0,0,0,1,1,282,0,0,99.9,179.1,0,2,4,"77842"
"450324",0,0,0,0,0,6691,19,38,266.7,353.3,0,18,1,"75020"
"450330",0,0,0,0,0,774,0,0,38.4,211.3,0,1,3,"77469"
"450340",0,0,0,1,1,650,0,0,70.4,80.6,0,2,3,"76904"
"450346",0,0,0,0,0,2676,13,19,9.1,351.6,0,5,2,"77701"
"450347",0,0,0,1,1,643,0,0,34.4,94.4,0,1,1,"77340"
"450348",1,1,1,1,1,75,0,0,15.3,69.1,0,1,1,"76661"
"450351",0,0,0,1,1,297,0,0,33.7,59.1,0,2,3,"76401"
"450352",0,0,0,0,0,2061,0,0,111.3,179.9,0,5,1,"75401"
"450358",0,0,0,0,0,13402,36,40,83.9,2473.3,1,53,6,"77030"
"450369",0,0,0,1,1,112,0,0,22.9,37.1,0,1,1,"79201"
"450370",0,0,0,0,0,88,0,0,15.3,70.7,0,1,2,"78934"
"450372",0,0,0,0,0,2051,0,0,96.7,149.3,0,3,7,"75165"
"450379",0,0,0,1,1,323,0,0,12,114.6,0,1,3,"75234"
"450388",1,0,0,0,0,11478,76,88,1106.6,2518.7,0,30,11,"78229"
"450389",0,0,0,1,1,1121,0,0,67.3,126.3,0,4,1,"75751"
"450395",0,0,0,1,1,336,0,0,19.4,55.9,0,1,1,"77351"
"450399",0,0,0,1,1,46,0,0,21.9,61.7,0,2,1,"79316"
"450400",0,0,0,0,1,115,0,0,12.1,32.4,0,1,1,"76667"
"450403",0,0,0,0,0,2392,13,12,173.1,304,0,2,2,"75069"
"450411",0,0,0,0,1,112,0,0,24.4,60.6,0,1,1,"76448"
"450419",0,0,0,1,1,236,0,0,29,59.3,0,1,1,"76020"
"450422",0,0,0,0,0,202,0,0,0,24.7,0,1,1,"75204"
"450424",0,0,0,0,0,2477,14,17,58.1,734.9,0,4,1,"77521"
"450431",0,0,0,0,0,7533,30,29,484.3,629.6,0,13,14,"78705"
"450447",0,0,0,0,1,391,0,0,27.7,82.6,0,2,1,"75110"
"450451",0,0,0,0,1,18,0,0,8.3,25.6,0,1,1,"76043"
"450460",0,0,0,1,1,73,0,0,21.7,50.4,0,1,2,"75979"
"450462",0,0,0,0,0,5316,17,29,388.6,594.7,0,23,6,"75231"
"450465",0,0,0,1,1,208,0,0,26.7,271.3,0,7,3,"77414"
"450469",0,0,0,0,0,1098,0,0,90.9,134.1,0,1,1,"75091"
"450475",0,0,0,1,1,141,0,0,37.1,61,0,1,1,"75652"
"450484",0,0,0,0,0,1449,12,11,12.9,136,0,1,2,"75904"
"450489",0,0,0,1,1,11,0,0,8.4,133.6,0,2,1,"79331"
"450498",0,0,0,1,1,15,0,0,18.4,57.7,0,1,1,"76424"
"450508",0,0,0,1,1,653,0,0,76.7,180.1,0,3,2,"75961"
"450518",0,0,0,0,0,1045,0,0,85.4,172,0,2,1,"77640"
"450537",0,0,0,0,0,2573,0,0,117,288.9,0,5,2,"75082"
"450539",0,0,0,1,1,280,0,0,30.9,156.4,0,1,1,"79072"
"450558",0,0,0,1,1,1252,0,0,75.7,128.3,0,5,1,"79606"
"450563",0,0,0,0,0,2887,0,13,165.9,269.1,0,7,4,"76051"
"450565",0,0,0,1,1,225,0,0,36.9,76.6,0,2,2,"76067"
"450571",0,0,0,0,0,4359,0,23,484,721.4,0,9,1,"76903"
"450573",0,0,0,1,1,72,0,0,21.3,64.6,0,1,1,"75951"
"450578",1,1,1,1,1,271,0,0,11.6,164.6,0,1,1,"79014"
"450584",0,0,0,1,1,153,0,0,21,125.3,0,2,1,"76384"
"450586",0,0,0,1,1,52,0,0,28.4,49.6,0,2,1,"76380"
"450587",0,0,0,0,0,632,0,0,42.6,165.6,0,1,3,"76801"
"450596",0,0,0,0,0,858,0,0,41.3,86.3,0,1,2,"76048"
"450597",0,0,0,1,1,181,0,0,20.7,77.3,0,2,3,"77954"
"450604",0,0,0,0,0,685,0,0,43.1,121.4,0,2,2,"78624"
"450610",0,0,0,0,0,3615,21,12,270.6,542,0,8,12,"77024"
"450617",0,0,0,0,0,6766,25,44,308,745.4,0,6,2,"77598"
"450634",0,0,0,0,0,2665,13,28,132.6,212.9,0,4,3,"76210"
"450638",0,0,0,0,0,1326,15,0,60.6,269.7,0,3,3,"77090"
"450639",0,0,0,0,0,1683,0,0,168.4,232,0,10,3,"76022"
"450641",0,0,0,1,1,110,0,0,16.1,36.3,0,1,1,"76255"
"450643",0,0,0,1,1,1041,0,0,68.6,175.7,0,3,1,"78041"
"450644",0,0,0,0,0,1809,11,23,110,234,0,5,2,"77082"
"450647",0,0,0,0,0,4900,21,35,476.4,1302.6,1,6,7,"75230"
"450651",0,0,0,0,0,5898,52,53,494.9,607.4,0,16,10,"75075"
"450653",0,0,0,1,1,285,0,0,92.7,133.7,0,1,2,"79720"
"450654",0,0,0,1,1,240,0,0,27.7,96.1,0,2,1,"78582"
"450656",0,0,0,0,1,1180,0,0,0,303.4,0,3,1,"75965"
"450658",0,0,0,1,1,59,0,0,22.6,58.4,0,2,1,"75840"
"450659",0,0,0,1,1,283,0,0,36.4,172.7,0,1,1,"77004"
"450661",0,0,0,1,1,523,0,0,158.4,305,0,3,3,"79761"
"450662",0,0,0,0,0,1713,14,0,133.6,268.1,0,1,1,"78526"
"450668",0,0,0,0,0,1277,0,20,122.6,225.3,0,4,8,"79902"
"450669",0,0,0,0,1,998,0,0,115.6,261.9,0,1,1,"75057"
"450670",0,0,0,0,1,1762,0,0,50.7,326.3,0,2,3,"77375"
"450672",0,0,0,0,0,2712,12,22,165.9,250.7,0,5,13,"76104"
"450674",0,0,0,1,1,12,0,0,236,524,0,1,2,"77054"
"450675",0,0,0,0,0,2804,24,30,249.4,410,0,6,3,"76015"
"450677",0,0,0,0,1,1953,0,11,175.9,302.9,0,7,11,"76028"
"450678",0,0,0,0,1,832,0,0,62.1,121.7,0,2,2,"75218"
"450684",0,0,0,0,0,2053,12,14,208.2,306,0,5,8,"77338"
"450686",0,0,0,0,0,3838,12,13,489.1,700.9,0,14,5,"79415"
"450688",0,0,0,0,1,1318,27,16,85.3,225,0,1,3,"75149"
"450690",0,0,0,0,1,177,0,0,35.4,74.7,0,8,1,"75708"
"450694",0,0,0,0,1,112,0,0,16.6,71.7,0,1,1,"77437"
"450697",0,0,0,0,0,467,0,0,34.9,377.7,0,1,2,"78224"
"450698",1,1,1,1,1,364,0,0,12.7,147.4,0,1,1,"79339"
"450702",0,0,0,0,1,2564,0,14,151.7,293.6,0,3,4,"75605"
"450709",0,0,0,0,0,1197,0,0,45.9,341,0,4,7,"77058"
"450711",0,0,0,0,0,2724,0,17,183.4,387,0,1,1,"78503"
"450713",0,0,0,0,0,4874,22,18,285.6,368.6,0,7,7,"78704"
"450716",0,0,0,1,1,54,0,0,39,123.1,0,1,1,"77065"
"450718",0,0,0,0,0,2369,0,0,143.9,199.3,0,3,5,"78681"
"450723",0,0,0,0,0,3202,31,37,248.9,327.6,0,2,4,"75237"
"450730",0,0,0,1,1,698,0,0,43.3,81.1,0,2,1,"75010"
"450742",0,0,0,0,1,1229,0,0,98.1,147,0,2,9,"75088"
"450743",0,0,0,0,0,1857,0,0,148.6,221,0,1,3,"76201"
"450747",0,0,0,0,1,600,0,0,73.3,220.4,0,1,1,"75801"
"450755",0,0,0,1,1,42,0,0,17.3,49.4,0,2,1,"79336"
"450766",0,0,0,1,1,1077,11,49,224.3,254.4,0,7,1,"75390"
"450771",0,0,0,0,0,2870,11,19,189,298.1,0,8,8,"75093"
"450774",0,0,0,1,1,147,0,0,9.4,31.6,0,1,1,"77090"
"450775",0,0,0,0,0,7101,27,40,468.3,764.1,0,10,5,"77325"
"450779",0,0,0,0,0,2575,0,0,174.4,250.7,0,2,2,"76132"
"450780",0,0,0,1,1,169,0,0,0,4,0,2,1,"78240"
"450788",0,0,0,0,0,3622,14,30,247.9,442,0,4,5,"78414"
"450801",0,0,0,0,0,4955,17,21,297.3,758,0,3,2,"75503"
"450803",0,0,0,0,1,12,0,0,10.9,76.3,0,2,1,"77091"
"450804",0,0,0,0,0,1414,0,0,31.6,66.3,0,1,2,"77030"
"450808",0,0,0,0,1,131,0,0,0,227.3,0,1,1,"78731"
"450809",0,0,0,0,0,3394,25,54,323.7,638.1,1,12,5,"78758"
"450820",0,0,0,0,0,4746,19,0,43,754.4,0,16,10,"77479"
"450822",0,0,0,1,1,210,0,0,56.3,97.6,0,1,1,"75039"
"450825",0,0,0,1,1,114,0,0,0,68,0,1,1,"78539"
"450827",0,0,0,0,0,431,0,0,16.8,89,0,1,1,"76310"
"450828",0,0,0,1,1,325,0,0,29,84.7,0,3,1,"78332"
"450831",0,0,0,1,1,26,0,0,7.1,18.9,0,2,2,"77504"
"450833",0,0,0,0,1,112,0,0,5.3,70.4,0,1,1,"75119"
"450834",0,0,0,1,1,103,0,0,37.1,50.3,0,3,1,"77802"
"450840",0,0,0,0,1,259,0,0,40,76.9,0,2,1,"75013"
"450844",0,0,0,0,0,3799,17,15,51.3,984,0,8,5,"77070"
"450845",0,0,0,1,1,29,0,0,25.1,40,0,2,1,"79902"
"450847",0,0,0,0,0,1670,0,0,188,261,0,4,2,"77494"
"450848",0,0,0,0,0,1055,0,0,156.9,217,0,1,5,"77479"
"450851",0,0,0,1,1,1026,0,0,26,93,0,1,1,"75226"
"450853",0,0,0,0,0,478,0,0,45.9,83.3,0,1,1,"75034"
"450855",0,0,0,0,0,1063,0,0,91,266.4,0,2,1,"78550"
"450856",0,0,0,0,0,458,0,0,8,43.4,0,1,1,"78258"
"450860",0,0,0,1,1,68,0,0,4.7,24.9,0,2,1,"77479"
"450862",0,0,0,0,0,1796,0,14,42.7,317.4,0,6,10,"77384"
"450864",0,0,0,0,0,1020,0,0,31.4,66.7,0,4,5,"75701"
"450865",0,0,0,1,1,12,0,0,11.4,83.4,0,1,1,"78737"
"450867",0,0,0,1,1,506,0,0,71.9,106.1,0,2,2,"78759"
"450869",0,0,0,0,0,2951,0,0,493.3,950.9,0,17,1,"78539"
"450871",0,0,0,0,1,124,0,0,17.6,76.4,0,1,1,"78746"
"450872",0,0,0,0,1,52,0,0,20.6,342.3,0,1,9,"76017"
"450874",0,0,0,1,1,136,0,0,0,26.7,0,1,2,"75063"
"450875",0,0,0,0,0,833,0,0,28,66,0,3,2,"79124"
"450876",0,0,0,1,1,887,0,0,45.6,81,0,2,1,"79416"
"450877",0,0,0,0,1,90,0,0,12,25,0,2,1,"79936"
"450880",0,0,0,0,0,412,0,0,0,174.3,0,10,6,"76110"
"450883",0,0,0,1,1,223,0,0,11.6,54,0,1,1,"76262"
"450885",0,0,0,0,0,357,0,0,52,91.3,0,1,1,"75035"
"450888",0,0,0,0,0,348,0,0,4,26.7,0,2,1,"76092"
"450889",0,0,0,0,1,245,0,0,61,66,0,1,4,"75231"
"450890",0,0,0,0,0,2166,11,0,100.1,156.6,0,15,2,"75093"
"450891",0,0,0,1,1,101,0,0,10.6,51,0,1,1,"75093"
"450893",0,0,0,0,1,211,0,0,12.9,35.7,0,2,1,"76208"
"450894",0,0,0,1,1,22,0,0,16,83.6,0,2,1,"75235"
"451300",1,1,1,1,1,18,0,0,5.9,39,0,2,1,"79035"
"451301",1,1,1,1,1,112,0,0,4.1,9,0,1,2,"76932"
"451303",1,1,1,0,0,137,0,0,17.7,104.7,0,2,1,"76642"
"451304",1,1,1,1,1,292,0,0,15.3,42.3,0,1,1,"76936"
"451305",1,1,1,1,1,270,0,0,17.4,36.9,0,2,1,"77836"
"451306",1,1,1,1,1,64,0,0,28.6,53,0,1,1,"76849"
"451307",1,1,1,1,1,340,0,0,15,200.1,0,1,5,"79744"
"451308",1,1,1,1,1,178,0,0,31,49.1,0,2,1,"79323"
"451309",1,1,1,1,1,259,0,0,44.1,126.6,0,2,1,"79752"
"451310",1,1,1,1,1,453,0,0,15.6,25.4,0,2,1,"76821"
"451311",1,1,1,0,1,33,0,0,6.3,27.9,0,1,1,"77480"
"451312",1,1,1,1,1,18,0,0,4.6,20.4,0,1,1,"77434"
"451313",1,1,1,1,1,243,0,0,15.9,25.7,0,2,1,"79546"
"451314",1,1,1,1,1,44,0,0,10.7,25.9,0,2,1,"79745"
"451315",1,1,1,1,1,1720,13,18,13,91.9,0,4,3,"79567"
"451316",1,1,1,1,1,501,0,0,26.3,42.7,0,2,1,"77864"
"451317",1,1,1,0,1,73,0,0,9,28.1,0,2,2,"78377"
"451318",1,1,1,0,1,13,0,0,6,62.7,0,1,1,"79502"
"451319",1,1,1,1,1,66,0,0,31.7,70.9,0,1,2,"75766"
"451320",1,1,1,1,1,144,0,0,12.9,65,0,1,1,"77514"
"451322",1,1,1,0,1,273,0,0,18.1,25,0,1,1,"77868"
"451323",1,1,1,1,1,243,0,0,24.6,54.4,0,2,1,"76550"
"451324",1,1,1,1,1,558,0,0,24.3,55.3,0,1,6,"76950"
"451325",1,1,1,1,1,478,0,0,12.3,23.4,0,1,4,"76837"
"451328",1,1,1,1,1,13,0,0,6,25.4,0,2,1,"77665"
"451329",1,1,1,1,1,54,0,0,32.4,69.6,0,1,1,"79778"
"451330",1,1,1,0,1,482,0,0,27,70.3,0,1,1,"78861"
"451331",1,1,1,0,1,40,0,0,14.4,30.4,0,1,2,"79022"
"451332",1,1,1,1,1,2727,0,0,16.6,102.1,0,8,2,"77465"
"451333",1,1,1,1,1,26,0,0,11.3,47.4,0,1,2,"79782"
"451334",1,1,1,1,1,817,0,0,16,40.3,0,1,1,"79096"
"451335",1,1,1,1,1,112,0,0,17,42.6,0,2,1,"76252"
"451337",1,1,1,1,1,343,0,0,7.7,43.4,0,2,1,"79241"
"451338",1,1,1,1,1,65,0,0,5.4,23,0,1,1,"79855"
"451339",1,1,1,1,1,448,0,0,4,15,0,2,2,"76483"
"451340",1,1,1,1,1,103,0,0,7.3,135.4,0,3,1,"79079"
"451341",1,1,1,1,1,404,0,0,7.1,56.4,0,2,5,"79521"
"451342",1,1,1,1,1,62,0,0,21.1,45.4,0,2,1,"79512"
"451343",1,1,1,1,1,223,0,0,19.3,34.3,0,1,1,"76360"
"451344",1,1,1,1,1,103,0,0,8.6,25.9,0,2,1,"79081"
"451345",1,1,1,1,1,223,0,0,6,13.3,0,2,1,"79322"
"451346",1,1,1,0,1,325,0,0,14.6,39.7,0,1,1,"77995"
"451347",1,1,1,1,1,194,0,0,21.3,39.3,0,2,1,"76834"
"451348",1,1,1,1,1,332,0,0,10.3,27.3,0,2,1,"76825"
"451349",1,1,1,1,1,206,0,0,31,66,0,2,3,"79088"
"451350",1,1,1,1,1,1807,0,0,16.9,64.3,0,5,4,"79027"
"451351",1,1,1,1,1,755,0,0,18.6,346.6,0,2,4,"79373"
"451352",1,1,1,1,1,112,0,0,26,91.7,0,1,1,"79252"
"451353",1,1,1,1,1,46,0,0,13.1,45.7,0,1,2,"79731"
"451354",1,1,1,1,1,142,0,0,23.9,60.7,0,2,1,"76374"
"451355",1,1,1,1,1,190,0,0,20.4,110.4,0,1,1,"79095"
"451356",1,1,1,1,1,415,0,0,23.4,43.3,0,1,1,"77979"
"451358",1,1,1,1,1,426,0,0,14,75.6,0,1,2,"79360"
"451359",1,1,1,1,1,13,0,0,20.9,111,0,1,1,"79070"
"451360",1,1,1,0,0,40,0,0,13.6,41.7,0,1,1,"75972"
"451361",1,1,1,1,1,71,0,0,4.6,49.3,0,1,1,"75948"
"451362",1,1,1,1,1,404,0,0,15.1,33.7,0,1,1,"76365"
"451363",1,1,1,1,1,80,0,0,9.6,25.1,0,2,2,"77957"
"451364",1,1,1,1,1,414,0,0,15,41.4,0,2,1,"78119"
"451365",1,1,1,0,1,332,0,0,7.4,37.4,0,1,1,"78611"
"451366",1,1,1,1,1,66,0,0,20.4,88.6,0,1,1,"79346"
"451367",1,1,1,1,1,1509,0,0,25,34.7,0,1,1,"75686"
"451369",1,1,1,0,1,84,0,0,24.7,67,0,1,1,"79007"
"451370",1,1,1,1,1,40,0,0,19.8,47.7,0,2,1,"75418"
"451371",1,1,1,1,1,147,0,0,13.4,44.3,0,2,1,"78648"
"451372",1,1,1,1,1,215,0,0,14,54.6,0,1,1,"79347"
"451373",1,1,1,1,1,226,0,0,32.3,109.7,0,1,1,"79756"
"451374",1,1,1,1,1,492,0,0,13.3,92.9,0,1,4,"76574"
"451375",1,1,1,1,1,15,0,0,15.9,42,0,2,2,"77575"
"451376",1,1,1,1,1,14,0,0,10.6,70.6,0,1,2,"77964"
"451377",1,1,1,1,1,393,0,0,36,81,0,1,1,"79772"
"451378",1,1,1,1,1,189,0,0,32,55,0,2,1,"79830"
"451379",1,1,1,0,1,269,0,0,5.9,140.4,0,2,3,"76528"
"451380",1,1,1,1,1,73,0,0,25.9,49.1,0,1,1,"75783"
"451381",1,1,1,1,1,150,0,0,23.7,59.9,0,2,1,"75494"
"451382",1,1,1,1,1,207,0,0,26,112.7,0,1,1,"76442"
"451384",1,1,1,1,1,860,0,0,23.1,65.6,0,1,1,"79549"
"451385",1,1,1,1,1,386,0,0,15.3,57,0,1,2,"76634"
"451386",1,1,1,1,1,817,0,0,21.7,35.3,0,2,1,"79029"
"451387",1,1,1,0,1,28,0,0,33.8,71.9,0,1,1,"78801"
"451389",1,1,1,1,1,11,0,0,18.3,74.7,0,1,1,"79735"
"451390",1,1,1,1,1,42,0,0,27,74,0,2,1,"78834"
"451391",1,1,1,1,1,322,0,0,29.9,56.4,0,2,1,"78061"
"451392",1,1,1,1,1,786,0,0,27.9,43.1,0,1,5,"76531"
"451393",1,1,1,1,1,2398,12,14,27.1,53.4,0,1,2,"75835"
"451394",1,1,1,1,1,160,0,0,11.4,87.6,0,1,1,"79529"
"451395",1,1,1,1,1,402,0,0,25.1,40.6,0,2,1,"76645"
"451396",1,1,1,1,1,24,0,0,0,0,0,2,1,"78643"
"452016",1,1,1,1,1,322,0,0,0,111.1,0,1,1,"78229"
"452018",1,1,1,1,1,2159,0,12,0,600.3,0,2,4,"76104"
"452019",1,1,1,1,1,351,0,0,0,55,0,2,2,"76063"
"452022",1,1,1,1,1,226,0,0,34.7,60,0,1,1,"75010"
"452023",1,1,1,1,1,260,0,0,96.6,122.7,0,1,2,"77030"
"452028",1,1,1,1,1,2107,13,21,75.6,160,0,2,1,"76011"
"452029",1,1,1,1,1,207,0,0,13,98.3,0,1,1,"79601"
"452031",1,1,1,1,1,111,0,0,0,73.6,0,2,1,"75904"
"452032",1,1,1,1,1,534,0,0,32,70,0,1,1,"77598"
"452034",1,1,1,1,1,47,0,0,0,131,0,1,1,"78756"
"452035",1,1,1,1,1,46,0,0,0,50.4,0,2,1,"79902"
"452038",1,1,1,1,1,213,0,0,13.4,110,0,2,1,"78745"
"452039",1,1,1,1,1,142,0,0,5.7,83.6,0,2,1,"77065"
"452041",1,1,1,1,1,84,0,0,22.1,41.9,0,1,1,"75092"
"452042",1,1,1,1,1,90,0,0,13.7,41.7,0,2,1,"77702"
"452044",1,1,1,1,1,1189,0,18,131.4,180.4,0,8,1,"75235"
"452046",1,1,1,1,1,83,0,0,12.4,88.6,0,1,1,"77004"
"452051",1,1,1,1,1,496,0,0,20,68.4,0,1,2,"75701"
"452056",1,1,1,1,1,1562,0,12,16.3,27.9,0,7,1,"77901"
"452057",1,1,1,1,1,1987,27,31,0,137.1,0,7,1,"77380"
"452059",1,1,1,1,1,579,0,0,43.3,72.1,0,1,3,"78240"
"452060",1,1,1,1,1,237,0,0,0,50.7,0,2,4,"79120"
"452061",1,1,1,1,1,235,0,0,97.7,134.4,0,1,3,"75503"
"452062",1,1,1,1,1,18,0,0,0,36.3,0,1,1,"78648"
"452067",1,1,1,1,1,12,0,0,0,66,0,1,1,"75235"
"452068",1,1,1,1,1,267,0,0,26.6,36.6,0,3,1,"76301"
"452073",1,1,1,1,1,22,0,0,0,81.7,0,2,1,"78205"
"452075",1,1,1,1,1,251,0,0,58.1,110,0,3,2,"77598"
"452079",1,1,1,1,1,57,0,0,0,72,0,1,1,"79902"
"452080",1,1,1,1,1,965,0,0,59.9,96.8,0,15,2,"77479"
"452083",1,1,1,1,1,627,0,0,9.6,87.4,0,1,1,"77627"
"452086",1,1,1,1,1,1445,11,0,39.4,86.4,0,6,1,"78401"
"452087",1,1,1,1,1,222,0,0,31.4,56.6,0,1,1,"75601"
"452090",1,1,1,1,1,26,0,0,0,116,0,2,1,"78249"
"452091",1,1,1,1,1,592,0,0,58.3,79,0,2,2,"75701"
"452094",1,1,1,1,1,270,0,0,0,112.1,0,2,3,"77904"
"452095",1,1,1,1,1,332,0,0,0,70.9,0,1,3,"78503"
"452096",1,1,1,1,1,500,0,0,11.3,137.7,0,1,1,"78041"
"452097",1,1,1,1,1,208,0,0,0,66,0,1,1,"75115"
"452100",1,1,1,1,1,996,0,0,31,468.3,0,2,3,"75149"
"452101",1,1,1,1,1,402,0,0,0,272.9,0,8,3,"78526"
"452102",1,1,1,1,1,230,0,0,7.7,56,0,1,1,"79410"
"452105",1,1,1,1,1,860,0,0,30,53.9,0,1,1,"76502"
"452106",1,1,1,1,1,16,0,0,0,43.9,0,1,1,"78130"
"452107",1,1,1,1,1,50,0,0,37.6,90,0,1,1,"77304"
"452108",1,1,1,1,1,401,0,0,32.9,71.4,0,4,5,"75231"
"452110",1,1,1,1,1,18,0,0,0,38,0,1,1,"75006"
"452111",1,1,1,1,1,47,0,0,12.7,22.4,0,2,1,"76208"
"452114",1,1,1,1,1,197,0,0,10.4,52.3,0,2,1,"77477"
"452118",1,1,1,1,1,662,0,0,59.9,187.9,0,6,2,"77450"
"452121",1,1,1,1,1,34,0,0,13.1,30.1,0,1,1,"79761"
"452122",1,1,1,1,1,88,0,0,27,44,0,2,1,"79902"
"453300",1,1,1,1,1,1697,13,24,184.9,411.4,1,14,5,"76104"
"453301",1,1,1,0,1,2526,0,0,104.4,167.1,0,1,1,"78411"
"453302",1,1,1,1,1,1419,14,14,241.7,389.7,1,16,4,"75235"
"453304",1,1,1,0,1,7586,70,85,432.1,1283.9,1,1,2,"77030"
"453306",1,1,1,0,0,857,0,0,115.6,203.1,0,3,3,"79410"
"453308",1,1,1,1,1,1913,0,0,16.7,41.1,0,6,1,"75002"
"453309",1,1,1,1,1,49,0,0,0,107.9,0,2,1,"77082"
"453310",1,1,1,1,1,557,0,17,142.7,221.1,1,8,5,"78723"
"453311",1,1,1,1,1,68,0,0,4.3,28,0,2,1,"77550"
"453312",1,1,1,1,1,1511,0,0,0,0,0,2,1,"77030"
"453313",1,1,1,1,1,593,0,0,46.6,88.7,0,2,7,"79905"
"453314",1,1,1,1,1,325,0,0,52,54.1,0,1,1,"75219"
